comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,label
5.764681,4.5214133,5.7461967,2.2065954,1.7263126,3.49996,4.696495,2.2935731,Item-Image\1104125_B.jpg
5.8207703,4.7213974,5.900277,2.2488534,1.762305,3.590442,4.650712,2.4621468,Item-Image\1104125_F.jpg
6.025862,8.47097,7.105192,3.3230124,2.4324436,4.592808,4.1883426,3.9307265,Item-Image\1104126_B.jpg
6.044102,8.433724,7.077924,3.3722074,2.5854435,4.5819874,4.148848,3.936759,Item-Image\1104126_F.jpg
5.4964604,5.219784,6.187643,2.4234884,1.6267602,3.3878126,4.6760654,2.2445,Item-Image\1104127_B.jpg
5.523544,5.2316623,6.161139,2.4526172,1.6777046,3.4202397,4.6397524,2.3038464,Item-Image\1104127_F.jpg
5.4855323,5.313647,6.1444116,2.6912723,1.7655137,3.4361706,4.8455276,2.769939,Item-Image\1104128_B.jpg
5.5286293,5.4748893,6.1801987,2.6885476,1.813598,3.5849605,4.8349996,2.9286046,Item-Image\1104128_F.jpg
6.4125085,4.7782617,5.5827646,2.3583043,2.386116,4.4079742,4.7544727,4.0406046,Item-Image\1104129_B.jpg
6.4540997,5.036555,5.600729,2.406008,2.4159617,4.465258,4.6747684,3.9675422,Item-Image\1104129_F.jpg
5.6118746,6.2413416,6.365304,2.988453,1.8023733,3.8028874,4.7159843,3.0176837,Item-Image\1104130_B.jpg
5.5994425,5.907652,6.4283104,2.8912342,1.9492416,3.726963,4.7685027,3.090187,Item-Image\1104130_F.jpg
5.6431007,5.3918505,6.259553,2.6656277,1.8976866,3.622274,4.761882,2.9596977,Item-Image\1104131_B.jpg
5.700861,5.5619173,6.105251,2.71627,1.8215884,3.8141394,4.7711067,3.0195475,Item-Image\1104131_F.jpg
6.07532,3.6610727,5.5037584,1.9478983,1.7706941,3.6848924,4.993682,2.6891499,Item-Image\1104132_B.jpg
6.0658855,3.4551754,5.637947,1.94321,1.8483603,3.5314655,5.008102,2.6649027,Item-Image\1104132_F.jpg
5.6461077,6.966628,6.8651114,2.9816403,1.9675739,3.8630314,4.6081305,2.9784815,Item-Image\1104133_B.jpg
5.732515,7.2416573,6.9480915,3.0253055,1.9614967,4.0529203,4.5995417,3.0178132,Item-Image\1104133_F.jpg
5.2634077,6.0800233,6.7104025,2.7744665,1.7440513,3.3730674,4.6525044,2.3592095,Item-Image\1104134_B.jpg
5.238922,6.2462945,6.7045736,2.766401,1.5955685,3.507154,4.694788,2.3187065,Item-Image\1104134_F.jpg
5.9180965,4.0164638,5.4881725,2.1175854,1.9429083,3.7114081,4.808526,2.7807393,Item-Image\1104135_B.jpg
5.8352165,4.130929,5.58997,2.0893435,1.8044605,3.7690744,4.8138046,2.8347173,Item-Image\1104135_F.jpg
6.552264,9.645892,7.1001053,4.295781,3.1825774,5.5881114,4.2085977,5.9535284,Item-Image\1104136_B.jpg
6.7494793,9.64443,7.231641,4.324074,3.1330209,5.4990163,4.181488,5.918295,Item-Image\1104136_F.jpg
7.2040343,6.658451,5.496351,3.2270112,3.0286598,5.6999655,4.2381353,5.663523,Item-Image\1104137_B.jpg
7.3385215,6.433242,5.540406,3.2032437,2.9996872,5.73215,4.350234,5.7779293,Item-Image\1104137_F.jpg
5.55838,3.5609484,5.741105,1.94794,1.466602,2.966887,4.931773,1.5857146,Item-Image\1104138_B.jpg
5.4209013,3.196156,5.6684446,1.8777167,1.4427502,2.843975,4.996553,1.5461686,Item-Image\1104138_F.jpg
6.103982,6.6391716,6.658522,3.068254,2.129235,4.150429,4.56715,3.2714672,Item-Image\1104139_B.jpg
6.1209316,7.0145183,6.69209,3.1569118,1.960044,4.2902555,4.5165815,3.4340754,Item-Image\1104139_F.jpg
6.690166,10.299537,7.4023542,4.4280868,3.0023575,5.621328,3.89012,5.960094,Item-Image\1104140_B.jpg
6.733643,10.020641,7.3605046,4.316658,3.0793674,5.71648,3.8812776,6.1966834,Item-Image\1104140_F.jpg
4.236635,1.318954,4.9984655,1.373218,1.0949516,1.7830441,5.0558996,0.54594374,Item-Image\1104141_B.jpg
4.121969,1.0782397,4.9400096,1.3432498,1.1223819,1.6019802,5.097325,0.53561366,Item-Image\1104141_F.jpg
7.520013,6.19109,5.678656,2.9364038,2.8721514,5.6962805,4.1957974,5.6426587,Item-Image\1104142_B.jpg
7.566474,6.4103928,5.639127,2.9751868,2.8561873,5.735979,4.185548,5.6183577,Item-Image\1104142_F.jpg
6.2881203,9.398315,7.6385226,3.8485842,2.1489563,4.927276,4.2231,4.2400827,Item-Image\1104143_B.jpg
6.2567663,9.41403,7.6638894,3.8334126,2.1505427,4.8616905,4.177298,4.1041584,Item-Image\1104143_F.jpg
6.3516555,7.7249665,6.7305703,3.4556744,2.6591902,4.6072264,4.3149276,4.311406,Item-Image\1104144_B.jpg
6.356104,7.934618,6.857292,3.528964,2.7536526,4.724735,4.227093,4.6377087,Item-Image\1104144_F.jpg
5.504239,3.643239,5.6308975,2.025646,1.5197451,3.1712499,4.904745,1.9789848,Item-Image\1104145_B.jpg
5.5934963,3.9057782,5.680233,2.0642145,1.4896102,3.209574,4.871428,1.9977075,Item-Image\1104145_F.jpg
6.004159,6.0022993,6.3623466,2.8220239,2.207136,3.9951823,4.5369053,3.3962073,Item-Image\1104146_B.jpg
6.0205846,6.2035656,6.376054,2.8245287,2.0294967,4.105485,4.5240107,3.451804,Item-Image\1104146_F.jpg
6.3814864,7.8538895,7.04962,3.5558195,2.7219117,4.829796,4.3455048,4.818427,Item-Image\1104147_B.jpg
6.4513054,7.9909797,6.926131,3.5788975,2.7333407,4.8389783,4.288011,4.684566,Item-Image\1104147_F.jpg
6.108187,6.289916,6.381174,2.9404483,2.2446887,4.161433,4.493369,3.326325,Item-Image\1104149_B.jpg
6.147252,6.203169,6.2762613,2.9060366,2.2418003,4.116442,4.500759,3.2647328,Item-Image\1104149_F.jpg
6.7952046,9.362955,7.131716,4.170016,3.1549783,5.396575,3.8876004,5.7371516,Item-Image\1104150_B.jpg
6.778251,9.612652,7.1109695,4.241381,3.0631452,5.4041586,3.8946507,5.6716986,Item-Image\1104150_F.jpg
5.761793,4.604868,6.0231028,2.3800747,1.8110478,3.4104366,4.6627283,2.2307262,Item-Image\1104151_B.jpg
5.8103495,4.9268894,6.000369,2.4565182,1.6841226,3.5076187,4.587381,2.2835593,Item-Image\1104151_F.jpg
6.5627127,9.059591,6.3361616,3.7672713,2.5189545,5.231308,3.6927204,4.4914346,Item-Image\1104152_B.jpg
6.605395,8.79089,6.8141747,3.7385433,2.406283,5.0080247,3.6909328,4.5772767,Item-Image\1104152_F.jpg
6.3748465,7.303685,6.0490704,3.1680617,2.203145,4.6050262,3.995594,3.6065426,Item-Image\1104153_B.jpg
6.350882,7.1575966,6.2060566,3.1508098,2.1177003,4.565809,4.007397,3.7397351,Item-Image\1104153_F.jpg
5.1416855,3.1854572,5.367622,1.8158214,1.3238915,2.7148807,4.818068,1.3103807,Item-Image\1104154_B.jpg
5.17233,3.4949486,5.480383,1.9148867,1.2649825,2.7156017,4.726664,1.1938348,Item-Image\1104154_F.jpg
6.096781,7.665354,7.473197,3.436257,1.7966189,4.2395544,4.6294775,4.1010165,Item-Image\1104155_B.jpg
6.19274,7.624029,7.550026,3.4806376,1.7334962,4.3541756,4.60163,4.167717,Item-Image\1104155_F.jpg
6.368911,7.639902,7.550614,3.4698992,1.8129101,4.580679,4.6197176,4.760338,Item-Image\1104156_B.jpg
6.4491873,7.713838,7.6636276,3.5449631,1.8453642,4.6291184,4.5913515,4.842372,Item-Image\1104156_F.jpg
6.606145,10.06703,7.096822,4.335184,3.540193,5.618306,3.8215415,6.103755,Item-Image\1104157_B.jpg
6.6457353,9.865938,7.028783,4.2929974,3.454603,5.5424304,3.8894916,6.034505,Item-Image\1104157_F.jpg
6.303255,6.796818,6.308318,3.0315914,2.515414,4.4153996,4.3024635,3.6125522,Item-Image\1104158_B.jpg
6.293481,6.6779475,6.2861037,3.007038,2.3500414,4.295206,4.373515,3.5585055,Item-Image\1104158_F.jpg
5.49306,3.8647742,5.7064185,1.9646127,1.5182546,3.0119727,4.8839746,1.5479534,Item-Image\1104159_B.jpg
5.4400387,3.785859,5.719816,1.962503,1.4642441,2.9574158,4.8877707,1.5474062,Item-Image\1104159_F.jpg
6.7168856,9.31661,6.762974,3.9748387,3.3794255,5.369071,3.8780568,5.336255,Item-Image\1104160_B.jpg
6.742367,9.651211,6.9041147,4.0378933,3.2682812,5.4700913,3.8182578,5.4899263,Item-Image\1104160_F.jpg
6.589446,8.22497,7.551083,3.797822,2.1079996,4.8680325,4.599444,5.2639728,Item-Image\1104162_B.jpg
6.5611086,8.50946,7.565495,3.8625875,2.1490788,4.8898244,4.610707,5.421275,Item-Image\1104162_F.jpg
6.540082,7.0077963,7.125929,3.3742967,1.9244974,4.612297,4.5585575,4.7777634,Item-Image\1104163_B.jpg
6.387127,6.926861,7.1331406,3.26616,1.8024436,4.546031,4.534527,4.563674,Item-Image\1104163_F.jpg
6.346637,6.8092256,6.9834404,3.1945643,1.736094,4.37272,4.5587177,4.225901,Item-Image\1104164_B.jpg
6.3649426,6.7974977,6.93582,3.1897018,1.7524954,4.4149847,4.5702133,4.206511,Item-Image\1104164_F.jpg
6.0093164,3.642775,5.545957,1.9830385,1.8021165,3.6178071,4.8743305,2.6211123,Item-Image\1104165_B.jpg
6.019459,3.716494,5.567362,1.9971684,1.834587,3.509149,4.9073734,2.4905913,Item-Image\1104165_F.jpg
5.011949,2.5760422,5.398815,1.6930965,1.2609813,2.507787,4.947605,1.1387241,Item-Image\1104166_B.jpg
5.0698795,2.5813277,5.370735,1.7110164,1.3021305,2.5066485,4.9590964,1.1441171,Item-Image\1104166_F.jpg
4.723501,4.2144237,6.103078,2.1689167,1.1812377,2.4007049,4.8571253,1.0357966,Item-Image\1104167_B.jpg
4.514574,3.4772887,5.9068675,2.0161178,1.2407864,2.150948,4.9727716,0.8632386,Item-Image\1104167_F.jpg
5.578408,3.1563714,5.462219,1.8732404,1.6801984,3.1095076,4.8863225,1.9193256,Item-Image\1104168_B.jpg
5.532801,3.0868807,5.481209,1.8745341,1.6571908,3.0605536,4.891328,1.8997102,Item-Image\1104168_F.jpg
5.500043,5.2848454,6.3399715,2.5833414,1.7278422,3.3601055,4.6525884,2.3895621,Item-Image\1104169_B.jpg
5.510682,5.2264667,6.300023,2.5364747,1.7562397,3.349364,4.6815014,2.309408,Item-Image\1104169_F.jpg
5.6122894,4.848983,5.7782717,2.3214383,1.0327189,3.4439712,4.7158136,2.3706386,Item-Image\1104170_B.jpg
5.583978,4.6722383,5.719138,2.3012717,1.1857436,3.375523,4.7453995,2.3799067,Item-Image\1104170_F.jpg
5.390594,6.154298,6.419054,2.706114,1.0809134,3.504038,4.6029367,2.4095356,Item-Image\1104171_B.jpg
5.3171096,5.766102,6.3349056,2.6481729,1.2009919,3.3759127,4.6941257,2.374026,Item-Image\1104171_F.jpg
5.9228535,6.85747,6.3359547,3.078035,1.7264358,4.328571,4.64072,3.7803721,Item-Image\1104172_B.jpg
5.9400835,7.0130105,6.31901,3.098202,1.6690326,4.3529797,4.619854,3.773573,Item-Image\1104172_F.jpg
5.902213,5.7785254,5.944836,2.6875048,1.4824793,4.0009794,4.706343,3.2344632,Item-Image\1104173_B.jpg
5.813254,5.9191837,5.9523726,2.7186358,1.3612664,3.967988,4.6231503,3.1979194,Item-Image\1104173_F.jpg
6.0049133,7.628601,6.483591,3.4179947,1.9966122,4.583617,4.5700226,4.337657,Item-Image\1104174_B.jpg
5.9205966,7.919747,6.5308065,3.4495676,1.7650907,4.57285,4.502902,4.2109647,Item-Image\1104174_F.jpg
5.433343,4.63132,6.110561,2.1553884,1.1939905,3.135438,4.703396,2.1741087,Item-Image\1104175_B.jpg
5.4668636,4.818922,6.1093225,2.1906495,1.13432,3.2017663,4.664667,2.183861,Item-Image\1104175_F.jpg
5.6071844,5.2833886,6.2900724,2.4503655,1.575582,3.4325442,4.6434813,2.8321903,Item-Image\1104176_B.jpg
5.648869,5.8119745,6.4505243,2.5116792,1.3226128,3.5725348,4.566408,2.8817837,Item-Image\1104176_F.jpg
5.641961,6.164693,6.6921115,2.7340279,1.6453784,3.6405554,4.5867567,3.194635,Item-Image\1104177_B.jpg
5.6795263,6.6450553,6.7978077,2.78167,1.4140525,3.7288964,4.5084796,3.2025046,Item-Image\1104177_F.jpg
5.1435127,5.1793795,6.556415,2.420692,1.2701417,2.9377851,4.744026,2.1067839,Item-Image\1104178_B.jpg
5.163303,5.2037024,6.599228,2.4263802,1.2850515,2.9494162,4.748234,2.119213,Item-Image\1104178_F.jpg
5.7728252,7.169678,6.8994913,3.0818734,1.7616212,3.9537094,4.451788,3.7672124,Item-Image\1104179_B.jpg
5.759014,7.224853,6.91971,3.0628123,1.7145909,3.9665713,4.4347506,3.7711256,Item-Image\1104179_F.jpg
5.8845053,6.544013,6.2356596,3.0599766,1.7419966,4.1498766,4.6402464,3.597447,Item-Image\1104180_B.jpg
5.867049,6.783276,6.3042088,3.0873928,1.6659523,4.2038817,4.6522894,3.6079915,Item-Image\1104180_F.jpg
6.038575,6.059799,6.1849575,2.7738235,1.4834584,4.10069,4.531867,3.4256954,Item-Image\1104181_B.jpg
5.9554367,5.925129,6.084776,2.7416298,1.4476109,4.052294,4.5745325,3.3244133,Item-Image\1104181_F.jpg
5.4481716,5.8935404,6.468004,2.6850634,1.1424773,3.4585109,4.6297994,2.3941817,Item-Image\1104182_B.jpg
5.445033,6.1128316,6.4169097,2.7092047,1.0579493,3.5067906,4.570886,2.4052799,Item-Image\1104182_F.jpg
6.159349,7.845479,6.560384,3.4995422,2.0963764,4.6694894,4.419409,4.48436,Item-Image\1104183_B.jpg
6.162323,7.9909186,6.6735735,3.495153,1.9722703,4.7477617,4.3768215,4.567275,Item-Image\1104183_F.jpg
5.7245216,4.58877,5.830317,2.307425,1.3534112,3.4451542,4.754579,2.497271,Item-Image\1104184_B.jpg
5.7675486,5.1228666,5.91547,2.3790967,1.1353083,3.6164682,4.655841,2.5916023,Item-Image\1104184_F.jpg
4.2655716,2.2828805,5.3065033,1.5465096,0.69244885,1.7754407,4.9354143,0.5055796,Item-Image\1104185_B.jpg
4.381152,2.681744,5.432556,1.6102686,0.5997994,1.9107203,4.892971,0.5491025,Item-Image\1104185_F.jpg
5.704315,6.7313337,6.411173,3.2472157,1.901094,4.038977,4.773485,3.922453,Item-Image\1104186_B.jpg
5.7193475,7.360938,6.601153,3.352034,1.5777264,4.1639647,4.647084,4.0088406,Item-Image\1104186_F.jpg
5.511639,5.038287,5.928753,2.488991,1.364696,3.484529,4.7467556,2.9341335,Item-Image\1104187_B.jpg
5.51151,4.72041,5.8501387,2.4966903,1.5978954,3.4185991,4.8132124,2.970655,Item-Image\1104187_F.jpg
5.299975,6.1769066,6.6662035,2.979072,1.583554,3.3988826,4.805687,3.021622,Item-Image\1104189_B.jpg
5.3557715,6.7629128,6.725695,3.024387,1.3161795,3.5381484,4.670993,2.94741,Item-Image\1104189_F.jpg
6.081321,6.0604677,5.9698386,2.8613167,1.6368291,4.225833,4.5855665,3.6526723,Item-Image\1104190_B.jpg
6.0110455,6.3263016,5.895174,2.867539,1.5316119,4.2427797,4.568486,3.579655,Item-Image\1104190_F.jpg
6.2033143,4.8151617,5.6283216,2.2639337,1.250978,3.9610665,4.719308,2.8419707,Item-Image\1104191_B.jpg
6.138237,4.4370894,5.485172,2.1833563,1.375521,3.7975025,4.7871184,2.7355337,Item-Image\1104191_F.jpg
6.5586977,4.9715986,5.3218193,2.3422081,1.5021427,4.4563713,4.6444006,3.62041,Item-Image\1104192_B.jpg
6.5591125,5.0293436,5.416336,2.3514464,1.5128088,4.4479427,4.604306,3.6655579,Item-Image\1104192_F.jpg
5.794382,5.807211,6.022045,2.7343235,1.4803998,3.8100758,4.710261,2.9859676,Item-Image\1104193_B.jpg
5.824689,6.4077635,6.110574,2.8143077,1.2231159,3.9768515,4.5344224,3.0462124,Item-Image\1104193_F.jpg
6.413652,5.6219654,5.4643903,2.7477703,1.8674473,4.5282006,4.6691723,4.240451,Item-Image\1104194_B.jpg
6.4273043,5.4903383,5.5143175,2.697076,1.9376378,4.591056,4.6774344,4.3258753,Item-Image\1104194_F.jpg
5.4009423,5.1532135,6.10441,2.496428,1.4294543,3.1442382,4.866456,2.1807673,Item-Image\1104195_B.jpg
5.4514713,5.092104,6.168728,2.5468547,1.400067,3.238576,4.810688,2.3735757,Item-Image\1104195_F.jpg
5.9927874,6.607539,6.2667522,3.1255932,1.9578898,4.0468864,4.7686386,3.725678,Item-Image\1104196_B.jpg
6.072731,7.1164618,6.4154205,3.2258375,1.6544204,4.2100487,4.6028385,3.7074769,Item-Image\1104196_F.jpg
5.2767124,3.7747512,5.611918,1.9656242,0.87233657,2.7684324,4.8566732,1.4571737,Item-Image\1104197_B.jpg
5.304287,3.8776271,5.6472626,2.0026698,0.8263631,2.8122034,4.809767,1.4972417,Item-Image\1104197_F.jpg
5.1252317,5.1921554,6.284678,2.6179094,1.6327815,3.2257233,4.788806,2.1997201,Item-Image\1104198_B.jpg
5.1335583,5.173825,6.2970634,2.642447,1.592226,3.1795273,4.796356,2.236436,Item-Image\1104198_F.jpg
7.382575,6.8580112,5.6416297,3.2113662,1.5752074,5.934367,4.1545095,5.4688115,Item-Image\1104199_B.jpg
7.26932,6.784696,5.579913,3.2825463,1.636612,5.8752375,4.0573835,5.3837724,Item-Image\1104199_F.jpg
6.727685,9.52933,6.940571,4.0521555,1.3847253,5.6720505,3.9725978,4.982195,Item-Image\1104200_B.jpg
6.822984,9.751149,7.060546,4.104357,1.408344,5.7908497,3.8909922,5.2246265,Item-Image\1104200_F.jpg
6.7039804,10.99374,7.465025,4.680997,1.5234985,5.9987273,3.7875962,5.5522404,Item-Image\1104201_B.jpg
6.8958683,11.1732025,7.553029,4.5981636,1.6263802,6.161318,3.7924914,5.7296576,Item-Image\1104201_F.jpg
7.197468,8.873055,6.3308873,4.076894,1.740961,6.133936,3.862482,5.9722147,Item-Image\1104202_B.jpg
7.2290626,8.818812,6.3154187,4.1001005,1.6072247,6.145934,3.8053377,5.9107423,Item-Image\1104202_F.jpg
6.024886,5.8142443,5.6573486,2.6374311,0.82022554,4.6326737,4.187187,3.2901711,Item-Image\1104203_B.jpg
6.0910697,6.0534353,5.7219267,2.712731,0.8315656,4.700808,4.1477537,3.4080777,Item-Image\1104203_F.jpg
5.8986435,10.065346,7.1562595,4.0530357,1.0595152,5.54749,3.6932523,4.6975536,Item-Image\1104204_B.jpg
5.9405956,9.845877,7.4645567,4.0510807,1.0617385,5.560606,3.6637607,4.938554,Item-Image\1104204_F.jpg
6.5832434,9.604932,6.442342,4.1631613,1.3154604,6.3815436,3.3558283,6.2952337,Item-Image\1104205_B.jpg
6.5563526,9.757578,6.6126776,4.2331314,1.2571849,6.3534517,3.336969,6.382432,Item-Image\1104205_F.jpg
5.7079287,5.36897,6.1308966,2.6294985,0.83606297,3.7745826,4.5807247,2.5394483,Item-Image\1104206_B.jpg
5.871667,5.6217623,6.127489,2.6444578,0.87442154,3.9506714,4.566281,2.7437716,Item-Image\1104206_F.jpg
6.0708256,7.845484,6.7483106,3.6121788,1.0170404,4.7139797,4.1869726,4.0459304,Item-Image\1104207_B.jpg
6.226258,7.9993806,6.7390537,3.621841,1.0767161,4.8988667,4.211431,4.095092,Item-Image\1104207_F.jpg
6.2895007,8.328737,6.7826557,4.0081835,1.2741346,5.160104,4.0115123,4.902828,Item-Image\1104208_B.jpg
6.4018364,8.5033,6.8648434,4.0324125,1.2370508,5.2246494,4.040244,4.9205074,Item-Image\1104208_F.jpg
6.579342,4.7641697,5.712351,2.3522975,1.086719,4.401155,4.707156,2.9538555,Item-Image\1104209_B.jpg
6.6768,4.696428,5.6911354,2.3408098,1.0044539,4.330612,4.6860404,2.8948843,Item-Image\1104209_F.jpg
7.106497,8.768761,6.426072,4.2433653,1.7723188,5.994725,3.8958979,5.828795,Item-Image\1104210_B.jpg
7.067029,8.910904,6.504203,4.2733583,1.7977382,6.084033,3.8926654,5.8319426,Item-Image\1104210_F.jpg
6.8569007,10.474534,7.146842,4.8107986,1.7136378,6.0475283,3.8482022,5.92902,Item-Image\1104211_B.jpg
6.9282417,10.864508,7.2282925,4.945052,1.8205346,6.1695375,3.716063,6.2312756,Item-Image\1104211_F.jpg
6.475115,9.495401,7.288386,4.1935267,1.4368575,5.286192,4.060437,4.6896887,Item-Image\1104212_B.jpg
6.493358,9.58379,7.190679,4.2586803,1.3902248,5.3118567,4.001893,4.6279693,Item-Image\1104212_F.jpg
6.51653,9.507448,6.919384,4.09624,1.3570858,5.5361485,3.8911543,4.7393785,Item-Image\1104213_B.jpg
6.559897,9.39228,6.9788303,4.0529356,1.3973765,5.538472,4.031352,4.8884892,Item-Image\1104213_F.jpg
6.516252,6.2146378,5.712664,2.8520708,1.1534013,4.8928213,4.269151,3.6530838,Item-Image\1104214_B.jpg
6.559532,6.0691586,5.8034315,2.846549,1.163933,4.838113,4.2329197,3.6437593,Item-Image\1104214_F.jpg
6.9570675,8.027565,5.9775596,3.6111286,1.6112788,5.804633,3.9423022,5.1897135,Item-Image\1104215_B.jpg
7.0739746,8.111983,6.141614,3.6590614,1.477567,5.9027567,3.9011974,5.3095994,Item-Image\1104215_F.jpg
6.851591,10.552748,7.180463,4.560185,1.5310309,6.1224604,3.6545691,5.656898,Item-Image\1104216_B.jpg
6.825063,10.247242,7.4144745,4.495673,1.5470564,6.045581,3.6669192,5.64612,Item-Image\1104216_F.jpg
6.844603,7.1407313,5.9467955,3.216129,1.4032419,5.305749,4.111334,4.378042,Item-Image\1104217_B.jpg
6.816645,7.208331,5.9949865,3.2739487,1.327937,5.260399,4.089507,4.325137,Item-Image\1104217_F.jpg
6.0583324,9.172434,7.2899137,3.862896,1.1357182,4.8213897,4.0662336,3.6726403,Item-Image\1104218_B.jpg
5.983511,9.304602,7.3638735,3.9172082,1.1689501,4.8369617,4.0821943,3.650249,Item-Image\1104218_F.jpg
7.140555,9.367962,6.4523306,3.8335836,1.9134974,6.466045,3.711852,6.315722,Item-Image\1104220_B.jpg
7.111729,9.3345785,6.417701,3.852563,1.8599336,6.422961,3.778805,6.232374,Item-Image\1104220_F.jpg
6.2446356,8.267558,6.763668,3.2724042,1.0392586,5.0435853,4.067979,4.0052414,Item-Image\1104221_B.jpg
6.2968125,8.263138,6.7962174,3.2854033,1.087832,5.071026,4.0977106,4.083453,Item-Image\1104221_F.jpg
6.8560195,11.714749,7.367646,4.5922494,1.7777972,6.835659,3.3525963,7.2524514,Item-Image\1104222_B.jpg
6.830802,11.729532,7.2373576,4.6119537,1.7574654,6.8233156,3.2892864,7.1935663,Item-Image\1104222_F.jpg
6.8309608,10.080656,7.0197725,3.7464776,0.88066226,5.92482,3.4535172,4.9596267,Item-Image\1104223_B.jpg
6.969556,10.239106,6.977957,3.73911,0.85115993,5.848666,3.4664965,4.861674,Item-Image\1104223_F.jpg
6.8762894,8.553338,5.792902,3.2020204,0.98547614,5.9334965,3.3621242,4.909362,Item-Image\1104224_B.jpg
6.8782616,8.626625,6.051553,3.248613,0.91740894,6.0169683,3.3358343,5.230566,Item-Image\1104224_F.jpg
6.831626,10.703022,6.5957646,3.9574862,1.0870616,6.50097,3.0381715,5.7128267,Item-Image\1104225_B.jpg
6.9373055,10.602589,6.8441415,3.9109626,1.0116459,6.3111906,3.1185868,5.568942,Item-Image\1104225_F.jpg
7.0645437,12.2182865,6.6602945,4.419222,1.4211422,7.2098374,2.646572,6.7201576,Item-Image\1104226_B.jpg
7.089093,12.037238,6.9886427,4.464855,1.27723,7.0415316,2.7430792,6.741752,Item-Image\1104226_F.jpg
7.228739,9.416794,6.003167,4.0285945,1.1780624,6.12687,3.5363674,5.718081,Item-Image\1104227_B.jpg
7.297309,9.364587,6.12354,3.886445,1.291146,6.1862326,3.5518932,5.8959484,Item-Image\1104227_F.jpg
6.9368267,9.733694,6.5288715,3.754024,0.8988347,5.6575203,3.7362027,4.759103,Item-Image\1104228_B.jpg
6.8126717,9.703024,6.386734,3.7756832,0.89815617,5.669101,3.662208,4.7290306,Item-Image\1104228_F.jpg
7.1504393,10.28967,6.9990277,4.095193,0.99558204,6.029462,3.5691748,5.3010044,Item-Image\1104229_B.jpg
7.0280547,10.394679,6.85511,4.1264067,1.0305656,5.93252,3.6453948,5.1694045,Item-Image\1104229_F.jpg
6.488703,8.120807,6.753623,3.3104506,1.8401471,4.6937537,4.0921135,3.8321314,Item-Image\1104230_B.jpg
6.5412703,8.152619,6.9007196,3.3385732,2.0179346,4.7808466,4.0693836,4.074996,Item-Image\1104230_F.jpg
6.635233,8.125809,6.5516396,3.2306895,1.8297884,4.893923,4.0073376,3.9654114,Item-Image\1104231_B.jpg
6.591648,7.8477254,6.6078215,3.2181861,1.979095,4.787595,4.0561666,4.0024033,Item-Image\1104231_F.jpg
5.57368,6.203618,6.609329,2.6686306,1.4251449,3.5861394,4.6032534,2.9167702,Item-Image\1104232_B.jpg
5.595603,6.3060865,6.697887,2.657094,1.358564,3.6288006,4.5652375,2.9541388,Item-Image\1104232_F.jpg
5.561291,5.5871677,6.55083,2.5203173,1.325807,3.3962545,4.7103767,2.648302,Item-Image\1104233_B.jpg
5.526267,6.0197053,6.5861855,2.5595686,1.1717839,3.470862,4.5936513,2.6211362,Item-Image\1104233_F.jpg
5.641979,4.0361295,5.7945213,2.0327582,1.2166418,3.2105603,4.8050675,1.9180176,Item-Image\1104234_B.jpg
5.6461334,4.6479154,5.9420056,2.1383474,0.9307465,3.3228343,4.717865,2.0287075,Item-Image\1104234_F.jpg
6.3856087,8.378162,6.5511265,3.5235004,1.8119833,4.9443936,4.2819433,4.4555235,Item-Image\1104235_B.jpg
6.3860164,8.007918,6.570588,3.4526892,1.9959728,4.873921,4.3684607,4.5486317,Item-Image\1104235_F.jpg
6.280676,8.659058,6.5548487,3.5296633,1.828608,4.9839706,4.242752,4.5697927,Item-Image\1104236_B.jpg
6.4303894,8.544208,6.651042,3.5066822,2.0595996,4.9501114,4.329862,4.59713,Item-Image\1104236_F.jpg
6.3119297,7.7995443,6.7344713,3.2094083,1.9947892,4.715597,4.4976225,4.3959713,Item-Image\1104237_B.jpg
6.203476,7.4671416,6.7433815,3.0334837,1.9709097,4.612485,4.5293965,4.2217846,Item-Image\1104237_F.jpg
5.53153,5.162409,6.211823,2.399216,1.3625824,3.250502,4.8527336,2.148432,Item-Image\1104238_B.jpg
5.749124,5.8590903,6.370233,2.553023,1.198977,3.6388707,4.7439833,2.608551,Item-Image\1104238_F.jpg
6.844553,9.004112,7.0587635,3.7906992,1.7483379,5.5951443,4.0627766,5.0836115,Item-Image\1104239_B.jpg
6.908781,9.387228,7.148811,3.8564808,1.6296825,5.704214,3.8634195,5.171826,Item-Image\1104239_F.jpg
6.5773883,7.215108,6.802352,3.2939324,1.0177703,4.844437,4.2261677,3.999789,Item-Image\1104240_B.jpg
6.582749,7.2030373,6.85725,3.347292,0.9403169,4.678149,4.239334,3.838425,Item-Image\1104240_F.jpg
5.679441,3.805455,5.7979,1.9960005,1.0204637,3.306085,4.872964,1.7961763,Item-Image\1104241_B.jpg
5.687686,3.9679973,5.8170915,2.0311632,1.093121,3.325943,4.8956113,1.9103044,Item-Image\1104241_F.jpg
7.065091,10.3477,7.0701017,4.2079687,2.0986495,6.213504,3.7578354,6.0262237,Item-Image\1104242_B.jpg
7.0387383,10.010379,7.118181,4.096527,2.2603672,6.201807,3.813939,6.0507803,Item-Image\1104242_F.jpg
7.164359,7.828276,5.9823594,3.4138937,1.5779932,5.651287,3.8571267,4.8218837,Item-Image\1104243_B.jpg
