comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,label
6.412888,6.83008,6.154641,2.9863858,1.9286587,4.8380604,4.5170665,4.2755117,Item-Image\1117203_F.jpg
5.482071,5.059266,6.169552,2.4361434,1.291089,3.390513,4.8672094,2.2828937,Item-Image\1117204_F.jpg
5.1370955,5.28189,6.3498826,2.4903588,1.1194863,3.1340656,4.8813705,1.9232944,Item-Image\1117205_F.jpg
5.139966,2.769815,5.480855,1.7873929,1.0963235,2.6638699,5.0142837,1.2901587,Item-Image\1117206_F.jpg
5.5989523,4.2069693,5.725389,2.2169178,1.3322301,3.4085643,4.875724,2.2875986,Item-Image\1117207_F.jpg
6.2337246,8.062696,6.698387,3.4751081,2.1520274,5.0074964,4.5283413,5.01503,Item-Image\1117208_F.jpg
5.817497,7.016296,6.730152,3.0952127,1.7344557,4.3016768,4.6802464,3.7872486,Item-Image\1117209_F.jpg
5.9067326,3.6555674,5.5690904,2.0035067,1.30078,3.4638634,4.970128,2.2693794,Item-Image\1117210_F.jpg
5.935391,5.1503925,5.7155685,2.5259814,1.5898325,4.01021,4.802706,3.3162007,Item-Image\1117211_F.jpg
6.2241383,7.973621,6.625578,3.3541145,2.099,4.8399153,4.609207,4.7213945,Item-Image\1117212_F.jpg
5.0297546,4.6030774,6.1109705,2.2919724,1.0226316,2.9232178,4.849864,1.7866948,Item-Image\1117213_F.jpg
6.0008955,6.8475776,6.332734,3.0218782,1.8031985,4.389756,4.607272,3.8228228,Item-Image\1117214_F.jpg
6.3155375,7.99221,6.7443304,3.4643283,2.094654,4.8099403,4.579027,4.6271157,Item-Image\1117215_F.jpg
5.6295233,4.2249618,5.764799,2.2106328,1.2689688,3.4377754,4.906004,2.3544688,Item-Image\1117218_F.jpg
5.7854233,7.3345957,6.8186245,3.2790492,1.7266817,4.154243,4.6462502,3.50378,Item-Image\1117219_F.jpg
6.0602694,6.9389367,6.4424124,3.0993567,1.8073151,4.388481,4.638186,3.8397288,Item-Image\1117220_F.jpg
5.757429,6.73001,6.3062367,3.0703623,1.7326736,4.0928907,4.663312,3.3403225,Item-Image\1117221_F.jpg
6.2942715,8.371117,6.6306243,3.6367233,2.1841388,5.0012054,4.4669886,4.7471976,Item-Image\1117222_F.jpg
5.7444057,5.8372245,6.237316,2.6718655,1.3845513,3.786448,4.7626247,2.7401297,Item-Image\1117224_F.jpg
5.8887672,4.278729,5.693733,2.2408552,1.4766232,3.6437945,4.8512,2.6017318,Item-Image\1117225_F.jpg
6.442357,8.61077,6.856022,3.6130085,2.1497717,5.073221,4.4046097,4.999568,Item-Image\1117226_F.jpg
5.3625712,5.918829,6.548669,2.6625195,1.2917887,3.4300041,4.727913,2.2259257,Item-Image\1117227_F.jpg
5.830385,4.366396,5.6972723,2.2175248,1.4659002,3.602356,4.8154936,2.4031205,Item-Image\1117228_F.jpg
6.2235136,8.101278,6.5462623,3.538659,2.149726,4.918722,4.5136566,4.744111,Item-Image\1117229_F.jpg
5.728916,5.872206,6.198325,2.7179542,1.3944163,3.8607426,4.72832,2.9493647,Item-Image\1117231_F.jpg
6.3308997,8.508683,6.7988577,3.6243472,2.0869992,5.1646385,4.422365,5.1116805,Item-Image\1117232_F.jpg
6.561386,5.0423403,5.6643047,2.4278264,1.7643858,4.356083,4.7714047,3.461216,Item-Image\1117233_F.jpg
5.6342506,7.947057,7.501933,3.297895,1.5716484,4.0488825,4.5799427,3.0890117,Item-Image\1117234_F.jpg
6.400961,5.0638647,5.66026,2.5224733,1.9908533,4.4886484,4.640182,4.0191727,Item-Image\1117235_F.jpg
6.18933,8.006925,6.6485257,3.5012279,2.0596516,4.913457,4.5281296,4.8507934,Item-Image\1117236_F.jpg
5.4643383,4.933405,6.1041965,2.3872588,1.28289,3.3429058,4.860924,2.2267995,Item-Image\1117237_F.jpg
5.5143585,6.4729395,6.6533318,2.9482477,1.4605553,3.7150533,4.745439,2.8171747,Item-Image\1117238_F.jpg
5.933569,7.455096,6.6834407,3.3475394,1.7786385,4.54584,4.6844482,4.3616614,Item-Image\1117239_F.jpg
5.477889,5.0197186,6.220539,2.4718175,1.3120055,3.514771,4.832266,2.7322056,Item-Image\1117240_F.jpg
5.2046947,5.638999,6.605,2.6538825,1.1777153,3.3204489,4.8335266,2.3497412,Item-Image\1117241_F.jpg
4.0904503,1.4867733,5.14405,1.4487253,0.88995934,1.6414511,5.076337,0.4890445,Item-Image\1117242_F.jpg
5.490818,5.6527824,6.431646,2.6306548,1.3398235,3.6448455,4.802898,2.8434026,Item-Image\1117243_F.jpg
5.491332,3.9057727,5.688744,2.0111148,1.1158993,3.1957738,4.9330196,2.0283656,Item-Image\1117245_F.jpg
3.7995334,0.98387384,4.8706236,1.3469393,0.91268563,1.4257054,5.060433,0.4398923,Item-Image\1117246_F.jpg
6.177884,8.383129,6.5457225,3.5974298,2.114183,5.1214867,4.5436573,4.7779675,Item-Image\1117247_F.jpg
3.9393759,1.2908659,4.9971833,1.4145386,0.8981253,1.5412369,5.0433445,0.4267194,Item-Image\1117248_F.jpg
5.993997,5.8648176,6.017972,2.778061,1.7146251,4.3731427,4.724699,3.8050337,Item-Image\1117249_F.jpg
6.119111,6.4695187,6.182271,2.9605474,1.8484806,4.572152,4.6001773,4.154263,Item-Image\1117250_F.jpg
5.9157104,5.1595697,5.799364,2.4944167,1.5672158,4.0377674,4.770664,3.2299666,Item-Image\1117251_F.jpg
6.89332,9.271894,6.660703,3.6716223,2.4570715,5.5106845,4.0488033,5.267767,Item-Image\1117252_F.jpg
6.9576654,9.561103,6.949584,3.9260736,2.6146426,5.6261754,3.9202642,5.2474,Item-Image\1117253_F.jpg
6.279456,6.779547,6.733085,2.6121998,2.1241696,4.447173,4.8780427,3.7708302,Item-Image\1117254_F.jpg
5.1600804,4.454099,6.060667,2.388389,1.6660943,2.9102716,5.063943,1.9644665,Item-Image\1117255_F.jpg
4.958493,3.3982484,5.7566648,2.0417082,1.4123259,2.5188627,5.0273542,1.4428177,Item-Image\1117256_F.jpg
5.06365,3.9630294,5.9662046,2.2535396,1.5961725,2.6974878,4.979602,1.7981263,Item-Image\1117257_F.jpg
4.8798075,3.2762442,5.77077,1.9805677,1.2826614,2.429063,5.046945,1.2986457,Item-Image\1117258_F.jpg
6.2560396,7.7126045,6.7115927,3.2854056,1.4308729,5.103424,4.3124614,4.171129,Item-Image\1117259_F.jpg
6.1588964,7.929253,6.858454,3.3191886,1.444483,5.018733,4.2581744,4.1948376,Item-Image\1117260_F.jpg
4.3272314,1.9694384,5.2298384,1.556675,0.9659475,1.8668718,5.0344,0.6799784,Item-Image\1117261_F.jpg
4.954711,3.4842246,5.7607403,2.0167987,1.3901004,2.5761995,4.990099,1.5431248,Item-Image\1117262_F.jpg
4.9177394,4.1006594,6.089103,2.2169254,1.4216056,2.6195138,4.9959126,1.630933,Item-Image\1117263_F.jpg
5.306565,4.513037,5.961874,2.3877566,1.8588104,3.0873213,4.964865,2.470121,Item-Image\1117264_F.jpg
5.3200912,5.2739987,6.231969,2.6229742,1.8548884,3.211495,4.950336,2.720463,Item-Image\1117265_F.jpg
5.2189617,4.6008997,6.1779404,2.4106936,1.7241929,2.971034,4.955266,2.303268,Item-Image\1117266_F.jpg
5.1043606,4.394324,6.118638,2.3724117,1.6739141,2.8430362,4.9698696,1.9987752,Item-Image\1117267_F.jpg
5.2088413,4.8163033,6.1998105,2.4512594,1.7424275,2.9850173,4.9867544,2.300863,Item-Image\1117268_F.jpg
4.898891,3.4375553,5.8010273,2.0119119,1.3546762,2.5007331,5.0067415,1.4654362,Item-Image\1117269_F.jpg
4.90096,3.3094625,5.699055,1.9710441,1.3674531,2.5113173,5.0121174,1.4393888,Item-Image\1117270_F.jpg
5.070899,4.2475924,6.0566278,2.2768693,1.5250759,2.7763155,4.988614,1.9191649,Item-Image\1117271_F.jpg
5.3305545,4.7915554,6.1740847,2.4895792,1.8560872,3.116076,4.99501,2.582334,Item-Image\1117272_F.jpg
4.6014204,2.573064,5.5128446,1.745702,1.1032636,2.1240535,5.0343885,0.8927859,Item-Image\1117273_F.jpg
5.851891,7.291642,6.8361816,3.1305325,1.8325233,4.0827637,4.781618,3.7291799,Item-Image\1117274_F.jpg
5.793909,5.3214855,6.106314,2.4530516,1.7362847,3.682527,4.8315067,3.0616174,Item-Image\1117275_F.jpg
5.8216214,7.1017065,6.5515337,3.2612906,1.9944955,3.9809368,4.910365,3.745069,Item-Image\1117279_F.jpg
5.1040215,4.468609,5.9489446,2.2181726,1.2632891,2.8602135,5.0293818,1.7321116,Item-Image\1117280_F.jpg
5.242536,3.8361716,5.7927504,1.9938262,1.2731924,2.9204416,5.048975,1.9023886,Item-Image\1117281_F.jpg
4.019126,1.4254055,5.0270166,1.4388527,0.9337332,1.5939292,5.056301,0.45491338,Item-Image\1117282_F.jpg
6.091361,6.543771,5.8541203,3.0168357,2.1256304,4.477461,4.713125,3.9861405,Item-Image\1117283_F.jpg
6.2571282,6.422372,5.610549,2.9733448,2.3335063,4.693286,4.711954,4.3393927,Item-Image\1117285_F.jpg
5.694705,6.610312,6.281335,3.0898044,1.9147277,4.089426,4.682254,3.554318,Item-Image\1117286_F.jpg
6.4590454,7.9333315,6.6985245,3.0248687,2.0062957,4.759096,3.981288,3.7710645,Item-Image\1117287_F.jpg
6.639314,7.70514,6.195422,2.987659,2.1174164,5.0127983,3.9087996,4.0243363,Item-Image\1117288_F.jpg
6.136135,6.9958005,6.514365,2.9567664,1.8320787,4.2422442,4.546117,3.2552676,Item-Image\1117289_F.jpg
5.843053,5.0080085,6.036916,2.412505,1.6400015,3.6778936,4.696203,2.608467,Item-Image\1117290_F.jpg
3.778736,0.85380304,4.8169603,1.3198888,1.012871,1.3581985,5.096674,0.44722497,Item-Image\1117291_F.jpg
4.7707195,4.184969,5.9106903,2.161627,1.0523348,2.621735,4.965871,1.3795853,Item-Image\1117292_F.jpg
6.283275,4.722703,5.4465275,2.4998233,2.2491493,4.2667465,4.906699,3.8222766,Item-Image\1117294_F.jpg
4.629398,2.4986658,5.2997074,1.6818581,1.0319033,2.2178364,5.0241413,0.8941918,Item-Image\1117295_F.jpg
6.6556883,9.446238,7.5011644,3.9131193,1.6511924,5.653828,4.253517,5.4740906,Item-Image\1117296_F.jpg
3.933352,1.1740296,4.983981,1.3748908,1.0303576,1.5059621,5.1018057,0.5404773,Item-Image\1117297_F.jpg
5.9133406,6.115015,6.326251,2.7124224,1.6217949,4.072098,4.6866655,3.1551337,Item-Image\1117298_F.jpg
6.7094226,8.262039,6.639921,3.5137968,2.582447,5.258568,4.235759,5.069188,Item-Image\1117300_F.jpg
6.2755957,8.481073,6.9126544,3.7256544,2.3873086,5.1531215,4.410882,5.352069,Item-Image\1117301_F.jpg
6.1678095,9.454079,6.805626,3.8455796,2.8232222,5.644807,4.1855307,5.8975453,Item-Image\1117303_F.jpg
5.7832284,7.9157243,6.9730988,3.2836013,1.9594462,4.2745886,4.292406,3.403011,Item-Image\1117304_F.jpg
5.5947404,4.621067,5.7740154,2.1860926,1.3764752,3.4123502,4.734746,1.9899158,Item-Image\1117305_F.jpg
6.662291,9.175169,6.996799,3.8908668,2.8760238,5.2177672,4.217586,5.356324,Item-Image\1117306_F.jpg
5.847028,6.565777,6.688533,2.932719,1.7398181,3.8355181,4.6360464,2.9709258,Item-Image\1117307_F.jpg
3.9480171,1.3842125,4.9939747,1.3909478,0.89864516,1.5334287,5.044834,0.45217073,Item-Image\1117308_F.jpg
6.7136374,7.3158827,6.4656534,3.3053265,2.72312,4.928673,4.4211197,4.951441,Item-Image\1117309_F.jpg
6.590227,8.955632,7.035614,3.881082,2.8145027,5.17451,4.234429,5.334437,Item-Image\1117310_F.jpg
3.8521514,1.1931874,4.9385624,1.3682597,0.9335566,1.4456818,5.057798,0.43477318,Item-Image\1117311_F.jpg
6.349038,8.263123,6.847066,3.6607995,2.261094,5.0232325,4.4858203,4.899315,Item-Image\1117312_F.jpg
3.8140182,0.9927952,4.8462334,1.328713,0.98415715,1.4138093,5.0929937,0.4359042,Item-Image\1117313_F.jpg
6.514194,7.5814433,6.6281056,3.4148178,2.620532,4.9197636,4.4160705,4.831585,Item-Image\1117314_F.jpg
6.234372,8.159294,6.856322,3.6820993,2.3860297,4.890092,4.4083214,5.0166397,Item-Image\1117315_F.jpg
5.7882047,5.382924,6.137992,2.5959907,1.7523353,3.7914312,4.698081,2.9283772,Item-Image\1117316_F.jpg
3.769163,1.1342661,4.887055,1.3512154,0.9127478,1.3912913,5.0611916,0.42623597,Item-Image\1117317_F.jpg
6.4407263,8.537447,6.9755716,3.7788637,2.7810302,5.0164948,4.360654,5.123067,Item-Image\1117318_F.jpg
4.8962107,4.720546,6.081272,2.2655048,1.1773646,2.7162662,4.8745165,1.2893426,Item-Image\1117319_F.jpg
3.8741724,1.1557599,4.942918,1.362875,0.97380763,1.4518429,5.073539,0.44014838,Item-Image\1117320_F.jpg
5.411825,3.5465746,5.60158,1.9101259,1.212509,2.9887648,4.92878,1.5935183,Item-Image\1117321_F.jpg
5.623377,5.900735,6.416687,2.6888251,1.5723056,3.74184,4.7257943,2.8340354,Item-Image\1117322_F.jpg
6.3579392,8.044637,7.0250907,3.5010242,2.3463788,4.8551245,4.4525175,4.8164983,Item-Image\1117323_F.jpg
5.3612156,3.586463,5.7593117,1.9299904,0.95375764,3.0557003,4.909954,1.6272337,Item-Image\1117324_F.jpg
6.478736,6.8198466,6.5431776,3.0127764,1.3868425,4.867334,4.4806614,4.1959996,Item-Image\1117325_F.jpg
6.962063,8.538431,6.929699,3.6356125,1.7931781,5.845482,4.216711,5.7595196,Item-Image\1117326_F.jpg
5.1259546,3.5337336,5.8099737,1.9905432,1.0258288,2.8039804,4.8687596,1.4693134,Item-Image\1117327_F.jpg
5.4466453,5.8521495,6.5798054,2.71765,1.2793542,3.6241865,4.6618185,2.6588888,Item-Image\1117328_F.jpg
6.2107935,6.564173,6.338212,3.0450547,1.7103428,4.638591,4.439289,3.9315934,Item-Image\1117329_F.jpg
6.4184303,7.4515314,6.569565,3.381307,1.9781911,5.0961895,4.3330927,4.729986,Item-Image\1117330_F.jpg
5.400165,3.4681451,5.818928,1.9317334,1.0533037,2.9342976,4.95907,1.6145564,Item-Image\1117331_F.jpg
6.333866,5.78161,6.2932186,2.7475839,1.5811324,4.3224907,4.721005,3.6109447,Item-Image\1117332_F.jpg
5.8072915,6.3698378,6.808999,2.9142423,1.2993352,3.9183676,4.693733,3.0452533,Item-Image\1117333_F.jpg
6.5941935,8.131785,7.3429675,3.5695682,1.8285669,5.021043,4.5330496,4.8022327,Item-Image\1117334_F.jpg
5.2831426,3.2819085,5.6480865,1.8717732,1.0355543,2.8485966,4.923726,1.4478782,Item-Image\1117335_F.jpg
6.549158,6.5852337,6.5057006,3.0109162,1.6042382,4.7221437,4.5610394,4.2192526,Item-Image\1117336_F.jpg
6.5462747,6.3729563,6.1991167,2.9178653,1.7025309,4.8268976,4.499697,4.3333883,Item-Image\1117337_F.jpg
6.761289,5.4809103,5.9586143,2.6323376,1.7156454,4.7903204,4.702676,4.165963,Item-Image\1117338_F.jpg
6.3952293,5.828761,6.2820606,2.676549,1.3932028,4.3894196,4.6752996,3.562966,Item-Image\1117339_F.jpg
5.164298,3.2135115,5.6107206,1.8631594,1.0046232,2.7297318,4.9261985,1.3022041,Item-Image\1117340_F.jpg
6.023653,5.0588274,6.2362843,2.4707747,1.2605292,3.8048792,4.795625,2.8240123,Item-Image\1117341_F.jpg
6.7782593,7.5441585,6.7568502,3.4199219,1.9359199,5.1413207,4.5027165,4.997628,Item-Image\1117342_F.jpg
6.0539484,5.79943,6.2173758,2.693034,1.3203621,4.2010098,4.5651774,3.3127618,Item-Image\1117347_F.jpg
6.705021,8.391563,6.9826546,3.589611,1.8077009,5.3182487,4.3317833,4.877466,Item-Image\1117348_F.jpg
4.5716085,2.0160692,5.165612,1.5137975,0.85796905,2.211976,4.9748836,0.9168341,Item-Image\1117349_F.jpg
5.9494696,5.0255017,6.1574907,2.3840578,1.0725179,4.008553,4.690134,2.9748454,Item-Image\1117350_F.jpg
6.2929935,6.874235,6.62986,3.0360084,1.5320585,4.8176327,4.4789248,4.5360336,Item-Image\1117351_F.jpg
6.4526258,8.401338,7.0180273,3.4576433,1.6007259,5.2447977,4.373751,5.0192766,Item-Image\1117352_F.jpg
6.5006156,8.853129,7.456305,3.7555728,1.756181,5.456462,4.382847,5.7189903,Item-Image\1117353_F.jpg
6.1491594,6.278629,6.478037,2.947436,1.9873266,4.346589,4.488635,4.095992,Item-Image\1117354_F.jpg
6.2329407,7.905056,7.08717,3.597423,2.2432084,4.7276344,4.4012823,4.429945,Item-Image\1117355_F.jpg
6.7513847,7.4123545,6.337739,3.1813655,2.2207708,5.2907257,4.04633,4.765547,Item-Image\1117356_F.jpg
6.2098007,8.162597,6.863023,3.434579,1.8492824,4.9463143,4.1911144,4.084715,Item-Image\1117357_F.jpg
6.7555943,9.027576,7.0560246,3.7518578,2.471796,5.3880415,3.8806052,5.05639,Item-Image\1117358_F.jpg
5.901681,7.133286,6.5938253,3.2480552,2.2048125,4.324738,4.8729477,3.954138,Item-Image\1117359_F.jpg
5.6653743,6.355953,6.418927,2.9000769,1.82086,3.8402123,4.889347,3.1450148,Item-Image\1117360_F.jpg
4.326837,1.895474,5.207674,1.5421352,0.9572515,1.819913,5.039076,0.6738939,Item-Image\1117361_F.jpg
5.245117,3.7436395,5.6448317,2.0645652,1.3427095,2.9319065,4.9966817,1.8822566,Item-Image\1117362_F.jpg
5.699332,5.692683,6.396145,2.586244,1.4534944,3.6603823,4.6813354,2.684556,Item-Image\1117363_F.jpg
6.0992804,6.8206654,6.457297,2.8608756,1.6318737,4.300715,4.5232983,3.3841138,Item-Image\1117364_F.jpg
5.3242316,3.829554,5.9290752,2.0452027,1.1902363,2.9042244,4.904215,1.5873693,Item-Image\1117365_F.jpg
6.3714523,8.610001,6.857559,3.4799454,2.0512745,4.997633,4.243074,4.5500135,Item-Image\1117366_F.jpg
5.2871113,5.57366,6.427031,2.4879057,1.2196121,3.3092203,4.7662244,2.1251826,Item-Image\1117367_F.jpg
5.193815,3.8558092,5.7097363,2.0047708,1.0991844,2.890167,4.9030514,1.4693563,Item-Image\1117368_F.jpg
5.782609,6.9835,6.785823,3.1186986,2.1706598,4.1001487,4.8628683,3.9226522,Item-Image\1117369_F.jpg
4.7533474,4.2129188,5.9661694,2.137524,1.0415425,2.5364912,5.010126,1.2344851,Item-Image\1117370_F.jpg
4.3877335,2.0729623,5.248378,1.5568049,0.90419614,1.9276505,5.0417547,0.6865996,Item-Image\1117371_F.jpg
6.4847894,8.263664,6.7454543,3.3908663,2.0683494,5.149564,4.3053656,4.837919,Item-Image\1117372_F.jpg
5.2833214,3.7444625,5.8400364,1.9825306,1.1461606,2.9342847,4.8883696,1.5480142,Item-Image\1117374_F.jpg
5.894624,7.9704256,6.700307,3.2807174,1.9904402,4.5385294,4.677501,3.908858,Item-Image\1117375_F.jpg
5.5455766,5.5911984,6.1088133,2.5439906,1.3599718,3.5524418,4.8041315,2.434094,Item-Image\1117376_F.jpg
5.095286,3.6013074,5.636055,1.9622397,1.0231493,2.7464337,4.978533,1.3519557,Item-Image\1117377_F.jpg
6.1731405,4.2644944,5.6782646,2.151947,1.5562131,3.8772035,4.831869,2.7785604,Item-Image\1117379_F.jpg
5.49624,5.473512,6.140276,2.532093,1.3947453,3.6078272,4.767644,2.4945173,Item-Image\1117380_F.jpg
4.9560223,3.7676287,5.8369093,1.9994259,1.1555915,2.6090744,4.9207764,1.2562912,Item-Image\1117381_F.jpg
6.2347994,8.010862,6.5848107,3.4136088,2.230402,4.992627,4.486166,4.6361866,Item-Image\1117382_F.jpg
5.0807056,4.642977,6.078324,2.2523623,1.2124915,2.890489,4.860773,1.4896257,Item-Image\1117383_F.jpg
5.0271273,3.605164,5.8077455,1.9714451,1.2088345,2.6266656,4.8863506,1.1685768,Item-Image\1117384_F.jpg
6.062898,5.9170175,5.623776,2.7055445,1.8165219,4.4302673,4.617935,3.7041802,Item-Image\1117385_F.jpg
6.216572,8.593306,6.875529,3.6046946,2.1467357,4.854127,4.293476,4.45333,Item-Image\1117386_F.jpg
4.463372,2.9150796,5.5745683,1.755894,0.99436224,2.1113186,5.0446844,0.7363027,Item-Image\1117387_F.jpg
5.181223,3.8088024,5.791897,1.9681851,1.182468,2.8592162,4.972333,1.471365,Item-Image\1117388_F.jpg
5.8369308,5.357188,6.1834946,2.4652882,1.6008576,3.6888294,4.628989,2.5650923,Item-Image\1117389_F.jpg
6.4125757,7.0086546,6.2822046,3.0753582,2.2601235,4.7624807,4.327877,4.4621315,Item-Image\1117390_F.jpg
5.130168,3.6792722,5.7250085,1.9473778,1.2037634,2.8071532,4.911022,1.4132305,Item-Image\1117391_F.jpg
6.411952,8.697767,6.9737377,3.5529342,2.3316486,5.0511036,4.242152,4.986182,Item-Image\1117392_F.jpg
5.3300643,4.933215,6.150262,2.3512316,1.3817096,3.162223,4.7483163,1.8822061,Item-Image\1117393_F.jpg
5.2242837,3.970561,5.829565,2.0443747,1.1491934,2.8670144,4.8721848,1.4232786,Item-Image\1117394_F.jpg
5.6963205,5.035475,6.135744,2.4039955,1.5862796,3.5193386,4.7388163,2.3681602,Item-Image\1117395_F.jpg
5.6991663,7.072047,6.8406634,2.9970021,1.7194506,3.9954827,4.6641893,3.0712972,Item-Image\1117396_F.jpg
5.146438,3.8445563,5.7746854,1.9871526,1.1745187,2.8296833,4.917269,1.4259534,Item-Image\1117397_F.jpg
6.118656,4.275633,5.7515664,2.16759,1.6034062,3.7193866,4.816061,2.4511318,Item-Image\1117398_F.jpg
6.5464106,8.174631,6.8270016,3.46626,2.3571897,4.9692345,4.3446016,4.692681,Item-Image\1117399_F.jpg
4.48744,2.999961,5.759811,1.8325603,1.0310941,2.1179233,5.067123,0.8585338,Item-Image\1117400_F.jpg
4.9101524,4.2845745,5.974164,2.12102,1.0589556,2.6213894,4.886298,1.1388831,Item-Image\1117405_F.jpg
4.401741,1.8465317,5.088633,1.4829319,1.02333,1.9146993,5.028931,0.5383605,Item-Image\1117406_F.jpg
5.9241476,7.361143,6.476953,3.3257256,2.2250752,4.374137,4.7134438,3.9392152,Item-Image\1117407_F.jpg
5.0019097,3.3426642,5.6131363,1.8312941,1.044733,2.5303557,4.993285,1.1870143,Item-Image\1117414_F.jpg
6.0820284,5.4975386,6.0804863,2.4774368,1.7422236,3.996623,4.631978,2.933984,Item-Image\1117415_F.jpg
6.7287045,8.794106,6.789754,3.5066197,2.5254893,5.4219785,4.155287,5.2719045,Item-Image\1117416_F.jpg
6.190304,7.8586655,6.825226,3.5365393,2.2670894,4.6994295,4.515186,4.7848773,Item-Image\1117418_F.jpg
3.93078,1.4941757,5.0003676,1.4081042,0.8593248,1.5502944,5.0215063,0.4275508,Item-Image\1117419_F.jpg
5.211047,3.8183494,5.919625,2.0645363,1.2644354,2.8551424,4.892322,1.7574494,Item-Image\1117420_F.jpg
6.5172625,6.8707733,6.3852286,2.9754016,1.7477446,4.926383,4.497868,4.1390257,Item-Image\1117421_F.jpg
6.677294,7.825939,6.58841,3.3665986,2.406868,5.062711,4.4197903,4.9467063,Item-Image\1117424_F.jpg
6.649422,9.516357,7.3110704,4.194807,3.0078971,5.3757687,4.2890353,5.7564397,Item-Image\1117425_F.jpg
3.9267068,1.3839202,4.9674454,1.3852843,0.92164487,1.5216528,5.0324965,0.44087845,Item-Image\1117426_F.jpg
6.7718687,6.657893,6.174291,2.856461,2.1234677,4.823289,4.6437597,4.2576513,Item-Image\1117427_F.jpg
5.8306103,6.9541597,6.7041264,3.0294209,1.7323551,4.153387,4.820139,3.305904,Item-Image\1117428_F.jpg
5.571205,4.959259,6.0932264,2.4538126,1.5383674,3.5442424,4.8388805,2.5888588,Item-Image\1117429_F.jpg
6.087291,7.966649,6.973523,3.733087,2.532641,4.7664356,4.529543,5.112009,Item-Image\1117430_F.jpg
5.0240235,3.1071615,5.5896764,1.8154684,1.0595405,2.6035833,4.971923,1.2449014,Item-Image\1117431_F.jpg
5.7443523,4.862675,5.8309145,2.3815684,1.5236983,3.7355945,4.858259,2.75273,Item-Image\1117432_F.jpg
5.6949425,6.040535,6.5515723,2.8553953,1.7128551,3.8097706,4.7710223,3.074986,Item-Image\1117433_F.jpg
6.225683,8.115477,6.796099,3.5806315,2.2876086,4.6915584,4.581458,4.534108,Item-Image\1117434_F.jpg
4.297161,1.9562716,5.3603606,1.6071222,1.070231,1.7973986,5.125646,0.7544941,Item-Image\1117435_F.jpg
6.127192,7.392691,6.8455286,3.1381807,2.172319,4.3685727,4.4317427,3.691951,Item-Image\1117436_F.jpg
6.056836,5.9526134,6.1637,2.660944,1.862833,4.0580673,4.5681505,3.2154064,Item-Image\1117437_F.jpg
6.578088,9.577776,7.1449947,3.9717479,2.6950288,5.574719,4.314158,5.7662907,Item-Image\1117438_F.jpg
5.683112,6.647525,6.44024,3.2830076,2.1651773,3.98661,4.875477,3.6498976,Item-Image\1117439_F.jpg
4.910777,4.2500086,6.038837,2.3845491,1.3147506,2.7430856,4.947107,1.7825043,Item-Image\1117440_F.jpg
5.017039,2.958371,5.467205,1.8592551,1.073231,2.573638,4.9953704,1.3454671,Item-Image\1117441_F.jpg
5.5038385,4.779863,5.874801,2.5963228,1.6802315,3.4307349,4.858986,2.7254617,Item-Image\1117442_F.jpg
5.717044,5.7592916,6.219595,2.9793415,1.9469717,3.8793235,4.8279653,3.55995,Item-Image\1117443_F.jpg
6.7847958,10.662875,7.3808565,4.355294,1.909477,6.065754,4.050808,6.282041,Item-Image\1117444_F.jpg
6.805721,10.449907,7.766125,4.2603755,1.6660126,6.0970683,4.074138,6.1199517,Item-Image\1117445_F.jpg
6.5347214,6.885805,6.4298754,3.0951042,1.4593923,5.019124,4.3709793,4.3785667,Item-Image\1117447_F.jpg
6.3924236,6.146781,6.3504148,2.7534127,1.366898,4.5873256,4.5983076,3.6964447,Item-Image\1117448_F.jpg
5.88768,6.430285,6.735275,2.8600357,0.93851316,4.17,4.5910797,3.0005584,Item-Image\1117449_F.jpg
5.847376,7.5330963,6.85791,3.3314319,2.0729752,4.2984505,4.767195,3.9516537,Item-Image\1117451_F.jpg
6.1832438,3.9119139,5.5136123,2.113929,1.7917421,3.9252558,5.006483,3.2611208,Item-Image\1117452_F.jpg
5.9654775,5.9312067,6.330365,2.8307729,1.9057456,4.032187,4.855175,3.6671712,Item-Image\1117453_F.jpg
6.482892,4.9109945,5.6665444,2.5531297,2.2633905,4.3954067,4.9634933,4.36648,Item-Image\1117454_F.jpg
5.2747498,3.4361014,5.660478,1.9548162,1.2159007,2.9073606,5.0578623,1.7029086,Item-Image\1117455_F.jpg
5.73197,6.5621433,6.7598553,3.1087854,1.9943372,3.9767811,4.6433225,3.8935373,Item-Image\1117456_F.jpg
5.5008564,4.4266195,5.939084,2.260563,1.5387448,3.3545852,4.861781,2.4050345,Item-Image\1117457_F.jpg
5.8387003,5.7608953,6.4010673,2.8049343,1.8721222,3.8896508,4.6889234,3.5139427,Item-Image\1117458_F.jpg
5.4872,4.383894,6.058821,2.2898626,1.5021253,3.2961092,4.840916,2.4725137,Item-Image\1117459_F.jpg
4.565666,2.09172,5.3490467,1.5733101,1.0309968,2.0849206,5.0096326,0.85525644,Item-Image\1117460_F.jpg
5.916318,7.4583063,6.9573536,3.3605084,2.0798671,4.291796,4.5156174,4.2558813,Item-Image\1117461_F.jpg
5.8348293,6.3725586,6.7579994,2.8974464,1.9147402,3.9184234,4.562227,3.6876907,Item-Image\1117462_F.jpg
5.0927,3.6207361,5.9506435,1.9819087,1.1657784,2.6995363,4.89046,1.5349629,Item-Image\1117463_F.jpg
